Date,Region,Product,Quantity,UnitPrice,StoreLocation,CustomerType,Discount,Salesperson,TotalPrice,PaymentMethod,Promotion,Returned,OrderID,CustomerName,ShippingCost,OrderDate,DeliveryDate,RegionManager
2025-06-11,East,Phone,15,13.66,Store B,Retail,0.1,Alice,184.41,Debit Card,FREESHIP,0,REG100489,Cust 2810,38.04,2025-06-11,2025-06-17,Eric
2024-01-19,West,Desk,6,148.23,Store B,Retail,0.1,Eva,800.442,Credit Card,FREESHIP,0,REG100490,Cust 2234,19.58,2024-01-19,2024-01-29,Wendy
2023-12-03,East,Chair,11,495.03,Store D,Wholesale,0.15,Frank,4628.5305,Cash,WINTER15,0,REG100491,Cust 9602,27.37,2023-12-03,2023-12-05,Eric
2024-06-19,Central,Chair,6,247.2,Store A,Wholesale,0.05,Diana,1409.04,Credit Card,FREESHIP,0,REG100492,Cust 2546,18.75,2024-06-19,2024-06-27,Cameron
2024-10-16,West,Tablet,19,207.45,Store C,Retail,0.05,Bob,3744.4725,Debit Card,SAVE10,0,REG100493,Cust 5032,11.5,2024-10-16,2024-10-21,Wendy
2025-01-23,East,Laptop,2,370.78,Store D,Wholesale,0.15,Diana,630.326,Online,FREESHIP,0,REG100494,Cust 4297,20.45,2025-01-23,2025-01-27,Eric
2023-10-02,Central,Laptop,9,146.72,Store A,Wholesale,0.1,Diana,1188.432,Credit Card,,0,REG100495,Cust 6944,10.45,2023-10-02,2023-10-10,Cameron
2023-11-05,East,Desk,12,159.85,Store D,Retail,0.1,Alice,1726.38,Cash,WINTER15,0,REG100496,Cust 4136,32.61,2023-11-05,2023-11-07,Eric
2023-06-18,South,Printer,13,181.68,Store C,Wholesale,0.05,Diana,2243.748,Gift Card,SAVE10,0,REG100497,Cust 7460,14.69,2023-06-18,2023-06-23,Sophie
2024-07-15,Central,Phone,16,34.16,Store A,Retail,0.15,Bob,464.576,Cash,SAVE10,0,REG100498,Cust 3960,36.33,2024-07-15,2024-07-21,Cameron
2024-06-14,Central,Laptop,2,287.43,Store C,Wholesale,0.1,Diana,517.374,Cash,WINTER15,0,REG100499,Cust 5530,25.34,2024-06-14,2024-06-23,Cameron
2024-04-05,East,Monitor,15,405.95,Store D,Wholesale,0.15,Eva,5175.8625,Gift Card,,0,REG100500,Cust 3160,32.04,2024-04-05,2024-04-10,Eric
2023-02-27,North,Laptop,1,430.61,Store B,Retail,0,Alice,430.61,Gift Card,WINTER15,0,REG100501,Cust 9641,14.53,2023-02-27,2023-03-07,Ryan
2023-07-31,West,Laptop,5,508.05,Store D,Retail,0,Frank,2540.25,Credit Card,WINTER15,1,REG100502,Cust 9742,35.63,2023-07-31,2023-08-09,Wendy
2023-03-03,West,Laptop,13,522.97,Store C,Retail,0.15,Carlos,5778.8185,Debit Card,FREESHIP,0,REG100503,Cust 1144,33.9,2023-03-03,2023-03-10,Wendy
2023-04-26,South,Laptop,17,260.25,Store D,Wholesale,0.1,Frank,3981.825,Credit Card,SAVE10,0,REG100504,Cust 2936,23.26,2023-04-26,2023-04-28,Sophie
2024-10-19,East,Phone,6,549.21,Store B,Retail,0.1,Eva,2965.734,Credit Card,WINTER15,1,REG100505,Cust 3035,12.29,2024-10-19,2024-10-27,Eric
2024-06-30,Central,Printer,17,472.33,Store C,Retail,0.15,Carlos,6825.1685,Debit Card,WINTER15,0,REG100506,Cust 1717,22.63,2024-06-30,2024-07-04,Cameron
2024-10-11,West,Laptop,9,596.83,Store A,Retail,0,Eva,5371.47,Cash,WINTER15,0,REG100507,Cust 4456,6.43,2024-10-11,2024-10-19,Wendy
2025-06-14,Central,Monitor,15,154.04,Store D,Retail,0.1,Alice,2079.54,Cash,FREESHIP,1,REG100508,Cust 6435,24.53,2025-06-14,2025-06-23,Cameron
2024-12-22,East,Laptop,18,500.44,Store D,Wholesale,0.1,Bob,8107.128,Credit Card,,0,REG100509,Cust 9352,8.87,2024-12-22,2024-12-30,Eric
2024-04-22,West,Tablet,5,382.17,Store C,Wholesale,0,Diana,1910.85,Credit Card,FREESHIP,0,REG100510,Cust 6746,17.72,2024-04-22,2024-04-25,Wendy
2025-01-25,North,Chair,3,365.54,Store B,Retail,0.15,Frank,932.127,Online,,0,REG100511,Cust 8189,45.89,2025-01-25,2025-01-29,Ryan
2024-11-13,North,Laptop,5,270.13,Store C,Retail,0.15,Eva,1148.0525,Credit Card,,0,REG100512,Cust 8470,15.74,2024-11-13,2024-11-19,Ryan
2023-03-16,East,Tablet,2,480.15,Store D,Retail,0.15,Diana,816.255,Online,,0,REG100513,Cust 1044,42.07,2023-03-16,2023-03-21,Eric
2023-05-06,North,Laptop,18,414.77,Store C,Wholesale,0.1,Eva,6719.274,Credit Card,,1,REG100514,Cust 4010,28.55,2023-05-06,2023-05-15,Ryan
2024-11-15,East,Monitor,10,98.24,Store C,Wholesale,0,Frank,982.4,Credit Card,FREESHIP,1,REG100515,Cust 1385,21.01,2024-11-15,2024-11-17,Eric
2024-06-28,Central,Laptop,6,227.6,Store D,Retail,0.05,Carlos,1297.32,Debit Card,FREESHIP,0,REG100516,Cust 1904,38.22,2024-06-28,2024-07-05,Cameron
2025-05-11,Central,Monitor,5,136.13,Store C,Retail,0.15,Carlos,578.5525,Online,,0,REG100517,Cust 6034,10.02,2025-05-11,2025-05-20,Cameron
2023-02-26,Central,Tablet,5,489.13,Store C,Retail,0.1,Diana,2201.085,Gift Card,FREESHIP,0,REG100518,Cust 9239,44.73,2023-02-26,2023-03-04,Cameron
2024-04-30,South,Laptop,4,414.36,Store A,Retail,0,Bob,1657.44,Debit Card,FREESHIP,0,REG100519,Cust 5678,8.02,2024-04-30,2024-05-07,Sophie
2025-03-11,East,Laptop,6,138.26,Store B,Retail,0.15,Eva,705.126,Online,,1,REG100520,Cust 3696,31.4,2025-03-11,2025-03-13,Eric
2025-06-30,East,Phone,12,487.57,Store A,Wholesale,0.05,Eva,5558.298,Cash,,0,REG100521,Cust 9025,37.33,2025-06-30,2025-07-10,Eric
2024-06-02,North,Chair,20,427.3,Store C,Wholesale,0.05,Frank,8118.7,Gift Card,FREESHIP,1,REG100522,Cust 9924,25.19,2024-06-02,2024-06-08,Ryan
2024-09-01,South,Laptop,16,588.92,Store D,Wholesale,0.15,Alice,8009.312,Cash,FREESHIP,0,REG100523,Cust 3887,7.89,2024-09-01,2024-09-05,Sophie
2025-01-11,South,Laptop,6,429.45,Store B,Retail,0.1,Alice,2319.03,Cash,,0,REG100524,Cust 5302,47.18,2025-01-11,2025-01-18,Sophie
2025-03-31,South,Phone,1,476,Store A,Wholesale,0.15,Carlos,404.6,Cash,FREESHIP,0,REG100525,Cust 2290,18.95,2025-03-31,2025-04-03,Sophie
2024-11-28,South,Phone,13,141.26,Store B,Retail,0,Frank,1836.38,Online,,0,REG100526,Cust 2227,23.68,2024-11-28,2024-12-05,Sophie
2023-07-05,North,Chair,3,250.65,Store D,Retail,0.15,Eva,639.1575,Credit Card,SAVE10,0,REG100527,Cust 1726,44.46,2023-07-05,2023-07-07,Ryan
2024-10-24,West,Monitor,19,301.17,Store D,Retail,0.05,Alice,5436.1185,Debit Card,WINTER15,0,REG100528,Cust 9874,5.71,2024-10-24,2024-11-03,Wendy
2025-04-08,North,Chair,7,30.79,Store C,Retail,0.1,Bob,193.977,Cash,WINTER15,1,REG100529,Cust 1774,11.39,2025-04-08,2025-04-16,Ryan
2024-06-05,East,Laptop,1,561.6,Store A,Wholesale,0.15,Alice,477.36,Debit Card,SAVE10,0,REG100530,Cust 2414,38.02,2024-06-05,2024-06-10,Eric
2025-01-23,West,Phone,16,193.7,Store A,Retail,0.15,Bob,2634.32,Credit Card,SAVE10,0,REG100531,Cust 6534,6.83,2025-01-23,2025-01-29,Wendy
2024-11-04,Central,Tablet,17,310.03,Store D,Retail,0.05,Carlos,5006.9845,Online,FREESHIP,0,REG100532,Cust 3170,8.06,2024-11-04,2024-11-12,Cameron
2024-01-01,West,Printer,13,204.67,Store A,Retail,0.15,Alice,2261.6035,Online,,0,REG100533,Cust 5438,6.76,2024-01-01,2024-01-05,Wendy
2024-04-09,Central,Printer,3,250.11,Store D,Wholesale,0,Alice,750.33,Gift Card,FREESHIP,0,REG100534,Cust 2670,36.35,2024-04-09,2024-04-17,Cameron
2025-01-17,North,Desk,12,526.82,Store A,Retail,0,Frank,6321.84,Credit Card,WINTER15,0,REG100535,Cust 8949,29.75,2025-01-17,2025-01-25,Ryan
2024-09-22,East,Chair,18,575.1,Store D,Wholesale,0,Bob,10351.8,Online,FREESHIP,0,REG100536,Cust 9748,35.32,2024-09-22,2024-09-29,Eric
2023-01-20,East,Monitor,8,325.52,Store C,Retail,0.1,Frank,2343.744,Debit Card,WINTER15,0,REG100537,Cust 1220,45.59,2023-01-20,2023-01-25,Eric
2024-01-12,North,Monitor,14,157.14,Store A,Wholesale,0.15,Diana,1869.966,Gift Card,SAVE10,0,REG100538,Cust 5645,36.04,2024-01-12,2024-01-22,Ryan
2024-04-08,Central,Laptop,10,100.26,Store D,Wholesale,0.05,Carlos,952.47,Gift Card,SAVE10,0,REG100539,Cust 6577,36.71,2024-04-08,2024-04-15,Cameron
2023-04-27,Central,Laptop,9,554.48,Store C,Wholesale,0,Carlos,4990.32,Online,,0,REG100540,Cust 9506,48.26,2023-04-27,2023-05-01,Cameron
2024-07-17,North,Phone,4,375.96,Store C,Retail,0.15,Carlos,1278.264,Debit Card,,0,REG100541,Cust 9302,44.99,2024-07-17,2024-07-25,Ryan
2024-02-17,Central,Monitor,14,485.21,Store A,Retail,0,Frank,6792.94,Online,FREESHIP,0,REG100542,Cust 3030,41.72,2024-02-17,2024-02-23,Cameron
2024-01-25,South,Monitor,9,372.44,Store A,Wholesale,0.05,Diana,3184.362,Gift Card,FREESHIP,0,REG100543,Cust 5896,41.87,2024-01-25,2024-02-02,Sophie
2024-03-24,Central,Laptop,7,140.53,Store D,Retail,0,Frank,983.71,Debit Card,,1,REG100544,Cust 3763,24.53,2024-03-24,2024-04-02,Cameron
2023-06-25,North,Desk,15,365.61,Store D,Retail,0.15,Bob,4661.5275,Cash,FREESHIP,0,REG100545,Cust 9510,35.84,2023-06-25,2023-06-27,Ryan
2023-04-17,South,Laptop,20,353.97,Store B,Wholesale,0.15,Frank,6017.49,Cash,WINTER15,1,REG100546,Cust 7637,22.05,2023-04-17,2023-04-20,Sophie
2023-06-28,East,Chair,14,293.31,Store D,Wholesale,0,Alice,4106.34,Gift Card,,0,REG100547,Cust 8382,21.61,2023-06-28,2023-06-30,Eric
2024-04-06,Central,Chair,10,397.39,Store D,Retail,0.15,Alice,3377.815,Gift Card,,0,REG100548,Cust 4015,25.27,2024-04-06,2024-04-16,Cameron
2025-02-17,South,Chair,2,98.35,Store C,Retail,0,Eva,196.7,Debit Card,FREESHIP,0,REG100549,Cust 5172,28.65,2025-02-17,2025-02-19,Sophie
2023-01-08,South,Desk,6,581.67,Store A,Wholesale,0,Frank,3490.02,Debit Card,,0,REG100550,Cust 7584,39.4,2023-01-08,2023-01-11,Sophie
2023-12-21,South,Phone,19,30.41,Store D,Retail,0.05,Frank,548.9005,Debit Card,FREESHIP,0,REG100551,Cust 6809,48.33,2023-12-21,2023-12-31,Sophie
2024-07-13,North,Monitor,15,368.79,Store C,Wholesale,0.1,Bob,4978.665,Gift Card,WINTER15,0,REG100552,Cust 7540,16.9,2024-07-13,2024-07-15,Ryan
2024-03-23,West,Monitor,4,56.06,Store D,Retail,0.15,Carlos,190.604,Cash,SAVE10,0,REG100553,Cust 6888,10.77,2024-03-23,2024-04-01,Wendy
2024-03-19,West,Chair,7,15.65,Store D,Wholesale,0,Carlos,109.55,Debit Card,,0,REG100554,Cust 3304,13.28,2024-03-19,2024-03-25,Wendy
2025-05-20,Central,Tablet,9,380.85,Store B,Wholesale,0,Carlos,3427.65,Cash,FREESHIP,0,REG100555,Cust 4196,33.4,2025-05-20,2025-05-29,Cameron
2025-01-19,South,Chair,11,587.21,Store C,Wholesale,0,Carlos,6459.31,Debit Card,WINTER15,0,REG100556,Cust 6596,34.32,2025-01-19,2025-01-26,Sophie
2023-05-28,South,Printer,17,554.25,Store A,Wholesale,0.1,Diana,8480.025,Debit Card,,0,REG100557,Cust 5588,8.66,2023-05-28,2023-06-01,Sophie
2023-10-28,East,Printer,3,410.23,Store A,Wholesale,0.15,Diana,1046.0865,Credit Card,FREESHIP,0,REG100558,Cust 1518,6.04,2023-10-28,2023-11-03,Eric
2023-11-25,West,Monitor,5,99.23,Store B,Retail,0,Eva,496.15,Debit Card,,0,REG100559,Cust 2819,37.66,2023-11-25,2023-12-02,Wendy
2024-11-17,South,Monitor,9,503.18,Store B,Wholesale,0,Diana,4528.62,Gift Card,SAVE10,1,REG100560,Cust 1947,46.02,2024-11-17,2024-11-24,Sophie
2024-01-24,Central,Monitor,17,155.31,Store C,Retail,0.15,Bob,2244.2295,Credit Card,WINTER15,0,REG100561,Cust 7332,27.1,2024-01-24,2024-01-29,Cameron
2023-06-19,North,Chair,7,303.79,Store D,Wholesale,0.15,Frank,1807.5505,Credit Card,SAVE10,0,REG100562,Cust 7314,38.85,2023-06-19,2023-06-29,Ryan
2025-01-13,East,Phone,17,263.75,Store B,Retail,0,Alice,4483.75,Online,,1,REG100563,Cust 5296,12.97,2025-01-13,2025-01-18,Eric
2024-01-24,East,Phone,4,179.92,Store D,Retail,0.1,Diana,647.712,Online,WINTER15,0,REG100564,Cust 2964,35.26,2024-01-24,2024-02-01,Eric
2025-01-06,South,Printer,2,264,Store D,Retail,0,Bob,528,Gift Card,SAVE10,0,REG100565,Cust 5381,26.73,2025-01-06,2025-01-14,Sophie
2025-01-02,Central,Laptop,4,403.97,Store A,Wholesale,0.05,Alice,1535.086,Cash,WINTER15,0,REG100566,Cust 5436,39.92,2025-01-02,2025-01-09,Cameron
2023-02-22,North,Desk,4,85.96,Store A,Retail,0.1,Frank,309.456,Credit Card,,0,REG100567,Cust 1494,32.12,2023-02-22,2023-03-03,Ryan
2025-02-06,East,Desk,2,93.49,Store A,Wholesale,0.1,Alice,168.282,Debit Card,WINTER15,0,REG100568,Cust 4380,26.31,2025-02-06,2025-02-16,Eric
2024-09-26,East,Desk,11,144.29,Store B,Retail,0.05,Bob,1507.8305,Credit Card,WINTER15,0,REG100569,Cust 7054,11.91,2024-09-26,2024-09-30,Eric
2025-03-28,North,Chair,18,553.23,Store D,Wholesale,0,Frank,9958.14,Cash,FREESHIP,0,REG100570,Cust 1375,31.76,2025-03-28,2025-04-01,Ryan
2023-07-01,East,Chair,9,228.3,Store B,Retail,0.05,Eva,1951.965,Debit Card,FREESHIP,0,REG100571,Cust 5698,8.75,2023-07-01,2023-07-09,Eric
2023-04-29,West,Desk,7,235.94,Store D,Wholesale,0.1,Alice,1486.422,Gift Card,FREESHIP,0,REG100572,Cust 3259,8.44,2023-04-29,2023-05-04,Wendy
2023-04-30,East,Printer,17,369.52,Store C,Wholesale,0,Carlos,6281.84,Gift Card,,0,REG100573,Cust 9295,17.12,2023-04-30,2023-05-06,Eric
2024-03-14,West,Phone,8,142.09,Store A,Wholesale,0,Eva,1136.72,Credit Card,WINTER15,0,REG100574,Cust 7035,38.97,2024-03-14,2024-03-20,Wendy
2023-06-27,Central,Chair,3,497.61,Store B,Wholesale,0.15,Alice,1268.9055,Cash,FREESHIP,1,REG100575,Cust 9049,13.97,2023-06-27,2023-07-02,Cameron
2024-04-10,North,Laptop,19,9.48,Store A,Wholesale,0,Carlos,180.12,Online,,0,REG100576,Cust 6173,22.33,2024-04-10,2024-04-12,Ryan
2023-08-30,Central,Printer,8,55.27,Store A,Wholesale,0.15,Bob,375.836,Cash,WINTER15,0,REG100577,Cust 3447,16.84,2023-08-30,2023-09-01,Cameron
2023-10-23,West,Laptop,17,25.95,Store B,Wholesale,0.05,Bob,419.0925,Gift Card,,0,REG100578,Cust 2218,27.68,2023-10-23,2023-10-30,Wendy
2023-03-23,North,Desk,18,209.65,Store A,Wholesale,0.1,Carlos,3396.33,Debit Card,,0,REG100579,Cust 8882,42.04,2023-03-23,2023-03-30,Ryan
2024-09-21,Central,Laptop,13,75.77,Store B,Wholesale,0.15,Frank,837.2585,Debit Card,SAVE10,0,REG100580,Cust 6709,41.94,2024-09-21,2024-09-30,Cameron
2024-12-26,West,Tablet,5,307.84,Store B,Wholesale,0.1,Bob,1385.28,Online,SAVE10,0,REG100581,Cust 8727,13.61,2024-12-26,2025-01-03,Wendy
2023-02-26,East,Phone,13,6.5,Store A,Wholesale,0,Diana,84.5,Cash,,0,REG100582,Cust 8359,20.02,2023-02-26,2023-03-03,Eric
2024-12-10,North,Monitor,8,70.79,Store B,Wholesale,0,Diana,566.32,Online,,0,REG100583,Cust 1514,46.35,2024-12-10,2024-12-14,Ryan
2025-01-01,East,Laptop,17,584.7,Store D,Retail,0.1,Eva,8945.91,Online,,1,REG100584,Cust 2774,46.59,2025-01-01,2025-01-03,Eric
2025-03-14,East,Phone,4,23.27,Store C,Wholesale,0.15,Diana,79.118,Online,SAVE10,0,REG100585,Cust 4270,32.86,2025-03-14,2025-03-21,Eric
2024-01-16,South,Tablet,5,440.93,Store B,Wholesale,0.1,Carlos,1984.185,Gift Card,,0,REG100586,Cust 3123,23.84,2024-01-16,2024-01-20,Sophie
2024-04-19,West,Tablet,10,278.45,Store D,Wholesale,0,Eva,2784.5,Credit Card,SAVE10,0,REG100587,Cust 7414,11.13,2024-04-19,2024-04-25,Wendy
2023-12-08,North,Monitor,14,382.19,Store B,Wholesale,0.05,Frank,5083.127,Cash,FREESHIP,1,REG100588,Cust 5051,49.12,2023-12-08,2023-12-11,Ryan
2023-03-15,North,Monitor,14,232.49,Store D,Wholesale,0.05,Diana,3092.117,Online,SAVE10,1,REG100589,Cust 5975,5.32,2023-03-15,2023-03-19,Ryan
2025-02-07,South,Laptop,17,15.01,Store D,Wholesale,0.15,Diana,216.8945,Debit Card,SAVE10,1,REG100590,Cust 6948,22,2025-02-07,2025-02-13,Sophie
2025-06-27,North,Monitor,11,29.41,Store D,Retail,0.05,Carlos,307.3345,Credit Card,SAVE10,0,REG100591,Cust 8253,6.16,2025-06-27,2025-07-02,Ryan
2024-12-17,Central,Tablet,1,486.19,Store B,Retail,0.05,Frank,461.8805,Online,SAVE10,0,REG100592,Cust 7238,41.73,2024-12-17,2024-12-20,Cameron
2024-05-03,South,Laptop,6,266.67,Store B,Wholesale,0.05,Eva,1520.019,Debit Card,,0,REG100593,Cust 2219,48.49,2024-05-03,2024-05-11,Sophie
2023-12-26,South,Printer,3,300.8,Store B,Wholesale,0.1,Carlos,812.16,Cash,,1,REG100594,Cust 4297,15.98,2023-12-26,2024-01-01,Sophie
2024-05-13,Central,Printer,11,79.63,Store B,Wholesale,0.05,Frank,832.1335,Online,,0,REG100595,Cust 6665,43.84,2024-05-13,2024-05-19,Cameron
2023-10-07,South,Laptop,6,505.7,Store C,Retail,0,Alice,3034.2,Cash,,0,REG100596,Cust 4252,40.38,2023-10-07,2023-10-16,Sophie
2023-07-11,West,Printer,5,569.62,Store C,Wholesale,0,Diana,2848.1,Debit Card,FREESHIP,0,REG100597,Cust 6104,48.8,2023-07-11,2023-07-13,Wendy
2025-01-31,South,Tablet,19,90.85,Store C,Retail,0.05,Alice,1639.8425,Credit Card,SAVE10,0,REG100598,Cust 6407,22.28,2025-01-31,2025-02-06,Sophie
2023-02-04,South,Chair,2,296.91,Store A,Wholesale,0.05,Carlos,564.129,Debit Card,WINTER15,0,REG100599,Cust 3573,44.35,2023-02-04,2023-02-07,Sophie
2023-09-02,South,Printer,2,6.19,Store B,Retail,0.1,Frank,11.142,Credit Card,FREESHIP,1,REG100600,Cust 5280,47.24,2023-09-02,2023-09-12,Sophie
2024-12-13,Central,Monitor,18,207.35,Store D,Wholesale,0.15,Alice,3172.455,Debit Card,FREESHIP,0,REG100601,Cust 2365,11.17,2024-12-13,2024-12-15,Cameron
2023-10-13,Central,Tablet,5,75.27,Store A,Wholesale,0,Carlos,376.35,Cash,,0,REG100602,Cust 7130,31.61,2023-10-13,2023-10-22,Cameron
2024-10-03,South,Monitor,3,136.15,Store A,Retail,0.1,Diana,367.605,Gift Card,SAVE10,0,REG100603,Cust 6539,48.38,2024-10-03,2024-10-07,Sophie
2024-04-28,Central,Desk,5,544.66,Store B,Retail,0.1,Diana,2450.97,Online,SAVE10,0,REG100604,Cust 1656,8.39,2024-04-28,2024-05-04,Cameron
2024-02-07,Central,Desk,8,561.9,Store A,Retail,0.15,Bob,3820.92,Online,FREESHIP,1,REG100605,Cust 1932,15.97,2024-02-07,2024-02-14,Cameron
2023-02-08,South,Chair,20,313.47,Store C,Retail,0.15,Alice,5328.99,Online,FREESHIP,0,REG100606,Cust 7367,18.17,2023-02-08,2023-02-11,Sophie
2023-06-17,South,Phone,1,418.45,Store C,Retail,0.15,Diana,355.6825,Cash,WINTER15,0,REG100607,Cust 1116,35.58,2023-06-17,2023-06-19,Sophie
2024-07-29,West,Monitor,8,420.75,Store B,Wholesale,0.1,Bob,3029.4,Online,SAVE10,1,REG100608,Cust 4464,44.61,2024-07-29,2024-08-01,Wendy
2024-01-29,West,Printer,16,514.36,Store D,Wholesale,0,Alice,8229.76,Online,SAVE10,0,REG100609,Cust 2543,40.75,2024-01-29,2024-02-01,Wendy
2024-01-18,East,Phone,2,297.2,Store B,Retail,0.1,Frank,534.96,Gift Card,FREESHIP,0,REG100610,Cust 7948,8.71,2024-01-18,2024-01-23,Eric
2024-08-12,North,Chair,10,278,Store C,Retail,0,Bob,2780,Credit Card,,0,REG100611,Cust 3199,24.25,2024-08-12,2024-08-22,Ryan
2025-04-16,West,Monitor,8,583.17,Store D,Wholesale,0.1,Frank,4198.824,Credit Card,WINTER15,0,REG100612,Cust 2800,49.18,2025-04-16,2025-04-20,Wendy
2023-02-26,Central,Desk,16,75.62,Store D,Retail,0.1,Diana,1088.928,Cash,WINTER15,0,REG100613,Cust 3863,27.39,2023-02-26,2023-03-02,Cameron
2023-01-07,East,Desk,13,561.62,Store C,Wholesale,0.05,Frank,6936.007,Gift Card,FREESHIP,0,REG100614,Cust 8391,12.91,2023-01-07,2023-01-11,Eric
2023-10-24,South,Desk,5,359.61,Store A,Retail,0,Bob,1798.05,Online,FREESHIP,0,REG100615,Cust 6711,41.31,2023-10-24,2023-11-03,Sophie
2024-01-02,North,Tablet,15,115.48,Store A,Retail,0.15,Frank,1472.37,Credit Card,,0,REG100616,Cust 8653,6.04,2024-01-02,2024-01-12,Ryan
2024-09-17,South,Laptop,12,596.26,Store D,Wholesale,0.15,Eva,6081.852,Gift Card,WINTER15,0,REG100617,Cust 7937,28.27,2024-09-17,2024-09-25,Sophie
2024-05-05,Central,Tablet,19,401.68,Store C,Wholesale,0.05,Alice,7250.324,Debit Card,WINTER15,1,REG100618,Cust 5972,37.77,2024-05-05,2024-05-11,Cameron
2025-06-27,West,Desk,13,112.88,Store D,Retail,0,Frank,1467.44,Debit Card,,0,REG100619,Cust 8597,12.39,2025-06-27,2025-06-29,Wendy
2024-05-14,West,Phone,6,370.08,Store D,Retail,0.15,Alice,1887.408,Online,SAVE10,0,REG100620,Cust 5382,7.39,2024-05-14,2024-05-22,Wendy
2024-02-29,North,Chair,15,119.86,Store A,Wholesale,0.15,Bob,1528.215,Debit Card,,1,REG100621,Cust 4323,30.78,2024-02-29,2024-03-05,Ryan
2025-05-19,East,Phone,5,271.44,Store A,Wholesale,0.15,Diana,1153.62,Debit Card,FREESHIP,0,REG100622,Cust 1767,5.98,2025-05-19,2025-05-27,Eric
2024-12-02,East,Desk,9,363.39,Store B,Wholesale,0.05,Diana,3106.9845,Gift Card,,0,REG100623,Cust 3845,41.64,2024-12-02,2024-12-04,Eric
2024-07-30,West,Printer,12,533.77,Store D,Wholesale,0.15,Alice,5444.454,Cash,SAVE10,0,REG100624,Cust 5912,48.71,2024-07-30,2024-08-04,Wendy
2023-06-25,South,Desk,12,192.03,Store B,Wholesale,0.1,Carlos,2073.924,Credit Card,,0,REG100625,Cust 4446,41.08,2023-06-25,2023-07-03,Sophie
2024-07-10,South,Chair,20,504.22,Store D,Wholesale,0,Frank,10084.4,Online,WINTER15,0,REG100626,Cust 6107,14.61,2024-07-10,2024-07-19,Sophie
2023-01-06,East,Laptop,7,193.66,Store A,Wholesale,0.1,Diana,1220.058,Credit Card,FREESHIP,0,REG100627,Cust 3330,39.01,2023-01-06,2023-01-15,Eric
2024-02-24,South,Chair,3,270.83,Store B,Wholesale,0.1,Carlos,731.241,Online,SAVE10,1,REG100628,Cust 3604,17.2,2024-02-24,2024-02-29,Sophie
2023-12-11,Central,Tablet,18,62.08,Store B,Retail,0,Diana,1117.44,Credit Card,SAVE10,1,REG100629,Cust 7412,8.67,2023-12-11,2023-12-20,Cameron
2025-02-19,South,Printer,11,505.96,Store C,Wholesale,0.15,Eva,4730.726,Debit Card,FREESHIP,1,REG100630,Cust 5183,22.84,2025-02-19,2025-02-23,Sophie
2025-03-18,West,Tablet,4,62.46,Store D,Wholesale,0.15,Alice,212.364,Debit Card,WINTER15,0,REG100631,Cust 4825,31.91,2025-03-18,2025-03-26,Wendy
2023-09-22,South,Phone,7,480.08,Store B,Wholesale,0.1,Diana,3024.504,Online,,1,REG100632,Cust 2123,44.37,2023-09-22,2023-09-27,Sophie
2023-12-23,West,Tablet,18,60.66,Store A,Retail,0,Bob,1091.88,Online,FREESHIP,1,REG100633,Cust 8684,10.08,2023-12-23,2023-12-28,Wendy
2025-05-04,North,Desk,6,249.09,Store B,Retail,0.05,Frank,1419.813,Cash,,0,REG100634,Cust 5964,20.38,2025-05-04,2025-05-10,Ryan
2025-01-11,East,Phone,20,400.05,Store D,Wholesale,0.1,Diana,7200.9,Debit Card,WINTER15,0,REG100635,Cust 1810,24.41,2025-01-11,2025-01-13,Eric
2025-04-21,South,Printer,1,130.87,Store B,Retail,0.05,Diana,124.3265,Online,WINTER15,0,REG100636,Cust 2685,43.21,2025-04-21,2025-04-24,Sophie
2023-12-13,Central,Tablet,11,133.08,Store A,Wholesale,0.15,Frank,1244.298,Credit Card,WINTER15,0,REG100637,Cust 7855,44.61,2023-12-13,2023-12-22,Cameron
2024-02-07,East,Chair,13,448.68,Store B,Wholesale,0.1,Diana,5249.556,Credit Card,FREESHIP,1,REG100638,Cust 4101,16.82,2024-02-07,2024-02-11,Eric
2024-04-24,North,Tablet,19,36.23,Store B,Wholesale,0,Diana,688.37,Debit Card,WINTER15,0,REG100639,Cust 7964,33.94,2024-04-24,2024-04-27,Ryan
2023-09-11,West,Chair,14,113.77,Store C,Retail,0,Eva,1592.78,Cash,FREESHIP,0,REG100640,Cust 5857,25.35,2023-09-11,2023-09-16,Wendy
2025-06-09,Central,Printer,2,89.6,Store A,Retail,0,Diana,179.2,Gift Card,FREESHIP,0,REG100641,Cust 7010,23.69,2025-06-09,2025-06-12,Cameron
2025-06-06,East,Desk,3,391.92,Store A,Wholesale,0.15,Alice,999.396,Debit Card,SAVE10,0,REG100642,Cust 7917,9.86,2025-06-06,2025-06-16,Eric
2024-12-23,South,Chair,10,418.93,Store C,Wholesale,0.1,Bob,3770.37,Credit Card,FREESHIP,0,REG100643,Cust 8111,45.63,2024-12-23,2024-12-28,Sophie
2023-08-27,East,Monitor,12,303.09,Store B,Wholesale,0,Alice,3637.08,Gift Card,WINTER15,1,REG100644,Cust 4715,5.48,2023-08-27,2023-09-03,Eric
2023-01-09,East,Monitor,10,209.95,Store A,Wholesale,0.1,Eva,1889.55,Cash,WINTER15,0,REG100645,Cust 8720,10.99,2023-01-09,2023-01-13,Eric
2025-04-22,East,Laptop,8,283.63,Store C,Wholesale,0.1,Alice,2042.136,Cash,SAVE10,0,REG100646,Cust 8216,49.91,2025-04-22,2025-04-25,Eric
